,NAME,OBJNAME_super,OBJNAME_recipe,MAIN_ID,CIVIL,RA,DEC,FILENAME,SNRH_pix,SNRH_res,SNRK_pix,SNRK_res,U,B,V,R,G,I,PASTEL_Teff,PASTEL_logg,PASTEL_[Fe/H],PASTEL_Flag,FILE_URL,CAL_URL,RAW_URL
54,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20161111,64.69654166666666,28.33597222222222,SDCH_20161111_0078.fits,81.22895812988281,157,88.83441925048828,170,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/gp2sdq3b6q3relydfnxmx4ahuaojbied.gz,https://utexas.box.com/shared/static/2hbhmzm1vq3gifjom4eetgzvi60g0w8v.gz,https://utexas.box.com/s/0nozsmwx9qqvqvee4oommh97q1h57va1
55,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20161111,68.06141666666666,18.337916666666665,SDCH_20161111_0086.fits,46.70430755615234,90,49.55477142333984,95,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/rz4x9yu25nhlgxg0ogipqcrtjg4rdlpc.gz,https://utexas.box.com/shared/static/2hbhmzm1vq3gifjom4eetgzvi60g0w8v.gz,https://utexas.box.com/s/0nozsmwx9qqvqvee4oommh97q1h57va1
56,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20161114,64.6955,28.33683333333333,SDCH_20161114_0061.fits,76.86620330810547,148,72.64823913574219,139,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/0ufg9378irl9ew2pdk82tdpr7mqsmygf.gz,https://utexas.box.com/shared/static/xqhuuk8eizchl4utq1vovpbq8z43rtub.gz,https://utexas.box.com/s/g71hwrjw7pj3tg4n3e1hn5ukdcmgismt
57,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20161114,68.29270833333332,24.563305555555555,SDCH_20161114_0067.fits,164.2564697265625,316,146.30450439453125,281,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/0baxximri85kyz21e0kqlo7j3atrwrfc.gz,https://utexas.box.com/shared/static/xqhuuk8eizchl4utq1vovpbq8z43rtub.gz,https://utexas.box.com/s/g71hwrjw7pj3tg4n3e1hn5ukdcmgismt
58,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20161114,68.06029166666666,18.338472222222222,SDCH_20161114_0073.fits,54.95626831054688,106,46.41566467285156,89,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/oeli5anfyami97a5tbnge6lp5z745z5z.gz,https://utexas.box.com/shared/static/xqhuuk8eizchl4utq1vovpbq8z43rtub.gz,https://utexas.box.com/s/g71hwrjw7pj3tg4n3e1hn5ukdcmgismt
59,EM* LkCa    4,LkCa 4,LkCa 4 ,EM* LkCa    4,20161114,64.11570833333332,28.125666666666667,SDCH_20161114_0107.fits,52.6129035949707,101,46.75128173828125,89,,13.960000038146973,12.779999732971191,11.824999809265137,12.065400123596191,,,,,,https://utexas.box.com/shared/static/fljow91n90r7xak54khxjncihvyaktyg.gz,https://utexas.box.com/shared/static/xqhuuk8eizchl4utq1vovpbq8z43rtub.gz,https://utexas.box.com/s/g71hwrjw7pj3tg4n3e1hn5ukdcmgismt
60,HD 283572,HD 283572,HD 283572 ,HD 283572,20161114,65.49337499999999,28.30258333333333,SDCH_20161114_0127.fits,70.44486236572266,136,58.49283599853516,112,,9.800000190734863,9.029999732971191,9.140000343322754,8.80346965789795,,,,,,https://utexas.box.com/shared/static/3knzk2gxau4nyumv94klboktwswu2aph.gz,https://utexas.box.com/shared/static/xqhuuk8eizchl4utq1vovpbq8z43rtub.gz,https://utexas.box.com/s/g71hwrjw7pj3tg4n3e1hn5ukdcmgismt
61,HD 282630,LkCa 19,LkCa 19 ,HD 282630,20161114,73.903375,30.298194444444444,SDCH_20161114_0195.fits,73.12123107910156,141,67.51663208007812,129,,12.170000076293944,11.119999885559082,10.550000190734863,10.340399742126465,,,,,,https://utexas.box.com/shared/static/u0z2pk3elvazbfron3p0285m30w1ek4l.gz,https://utexas.box.com/shared/static/xqhuuk8eizchl4utq1vovpbq8z43rtub.gz,https://utexas.box.com/s/g71hwrjw7pj3tg4n3e1hn5ukdcmgismt
62,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20161124,68.05845833333332,18.336277777777777,SDCH_20161124_0081.fits,59.48686218261719,115,54.4566535949707,105,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/df5iv1rk2us2292fm2gg2j4wo76pbnsf.gz,https://utexas.box.com/shared/static/y5hw7i254t5wjyt9d06zj4riu10yyt67.gz,https://utexas.box.com/s/w4u9xzs7zivjrmyb3sjd2tqp7of99k43
63,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20161124,64.69345833333333,28.33325,SDCH_20161124_0083.fits,76.54513549804688,148,74.93685913085938,144,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/vhwo492jse56jl4jgvzwok7ztfdujokd.gz,https://utexas.box.com/shared/static/y5hw7i254t5wjyt9d06zj4riu10yyt67.gz,https://utexas.box.com/s/w4u9xzs7zivjrmyb3sjd2tqp7of99k43
64,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20161124,68.28933333333333,24.561972222222224,SDCH_20161124_0085.fits,188.2161560058593,364,164.5399169921875,314,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/vt5al7hczzmcgagn7cyrfbst13cw5pia.gz,https://utexas.box.com/shared/static/y5hw7i254t5wjyt9d06zj4riu10yyt67.gz,https://utexas.box.com/s/w4u9xzs7zivjrmyb3sjd2tqp7of99k43
65,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20161125,64.69258333333333,28.337138888888887,SDCH_20161125_0021.fits,71.70450592041016,138,56.26399993896485,108,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/shpp17o168f70yytvo0o1cmb4k7czuxj.gz,https://utexas.box.com/shared/static/89plizs2n95bb2xu6vlojx7o344qwf4v.gz,https://utexas.box.com/s/hc4nb4kbafcz94ez6zd1drsb12ylty7f
66,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20161125,68.05766666666666,18.33880555555556,SDCH_20161125_0039.fits,62.82734680175781,121,48.897098541259766,95,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/349bho0j1tw8300gcoqhx7ecoud56cnr.gz,https://utexas.box.com/shared/static/89plizs2n95bb2xu6vlojx7o344qwf4v.gz,https://utexas.box.com/s/hc4nb4kbafcz94ez6zd1drsb12ylty7f
67,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20161125,68.28816666666665,24.56205555555556,SDCH_20161125_0053.fits,225.44664001464844,434,209.4087677001953,403,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/9v9y7zs6fkeq4aj0qocb4x60fkg3lldm.gz,https://utexas.box.com/shared/static/89plizs2n95bb2xu6vlojx7o344qwf4v.gz,https://utexas.box.com/s/hc4nb4kbafcz94ez6zd1drsb12ylty7f
68,V* V1076 Tau,L1551-55,L1551-55 ,V* V1076 Tau,20161125,68.18179166666665,18.04963888888889,SDCH_20161125_0089.fits,58.79019546508789,113,52.87668991088867,101,,14.720000267028809,,,12.400799751281738,,,,,,https://utexas.box.com/shared/static/h19ms5z60k6p0fxm3wb9ug3srk11sf3b.gz,https://utexas.box.com/shared/static/89plizs2n95bb2xu6vlojx7o344qwf4v.gz,https://utexas.box.com/s/hc4nb4kbafcz94ez6zd1drsb12ylty7f
69,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20161207,64.69554166666666,28.33588888888889,SDCH_20161207_0070.fits,62.34210586547852,120,63.43766784667969,121,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/yst78lkljry4tirumvaw8z4metp31x65.gz,https://utexas.box.com/shared/static/zi9pjec3g8d4nslrbrdqi9h1cn885a13.gz,https://utexas.box.com/s/a2rlqo7q2n5vbbitketl681q2rkqz9a4
70,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20161207,68.06029166666666,18.33811111111111,SDCH_20161207_0076.fits,65.90007019042969,127,62.84526824951172,120,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/p38611d72zujpnlw5ryuabwmmu91h30w.gz,https://utexas.box.com/shared/static/zi9pjec3g8d4nslrbrdqi9h1cn885a13.gz,https://utexas.box.com/s/a2rlqo7q2n5vbbitketl681q2rkqz9a4
71,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20161207,68.29187499999999,24.561416666666663,SDCH_20161207_0085.fits,185.22915649414065,357,171.05198669433594,329,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/6dke8bm2vnzvjjnruo96pcpm35tp7g2g.gz,https://utexas.box.com/shared/static/zi9pjec3g8d4nslrbrdqi9h1cn885a13.gz,https://utexas.box.com/s/a2rlqo7q2n5vbbitketl681q2rkqz9a4
72,HD 282630,LkCa 19,LkCa 19 ,HD 282630,20161207,73.90329166666666,30.2965,SDCH_20161207_0164.fits,55.02547073364258,106,54.01615905761719,104,,12.170000076293944,11.119999885559082,10.550000190734863,10.340399742126465,,,,,,https://utexas.box.com/shared/static/mldh3afm8vyrfzdbfmnqy1nnxtb0sxna.gz,https://utexas.box.com/shared/static/zi9pjec3g8d4nslrbrdqi9h1cn885a13.gz,https://utexas.box.com/s/a2rlqo7q2n5vbbitketl681q2rkqz9a4
73,2MASS J04144739+2803055,XEST 20-066,XEST 20-066,2MASS J04144739+2803055,20161208,63.69691666666667,28.051694444444447,SDCH_20161208_0115.fits,68.73472595214844,132,70.45966339111328,135,,,,,14.264699935913086,,,,,,https://utexas.box.com/shared/static/opklkk1s43oe5hkoh5richb7od3rti3y.gz,https://utexas.box.com/shared/static/vyt5t9d6byd4njw1xzfoujuo36h1jaqv.gz,https://utexas.box.com/s/ppyzf3qwsof9m7peeharhbvm7gm852ue
74,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20161213,64.69795833333332,28.33636111111111,SDCH_20161213_0059.fits,47.83418655395508,92,56.06622314453125,107,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/r5e32x7614m8ah7lxrunp8kftedw1waz.gz,https://utexas.box.com/shared/static/dlfdazmgzsscsugzthenxaacvq3q9di7.gz,https://utexas.box.com/s/fhbfzshg5r5oldvaajjutlbzmbw83gsp
75,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20161213,68.06166666666667,18.33625,SDCH_20161213_0071.fits,63.72026062011719,122,62.24684143066406,119,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/r6gp1a2t5x75qpo9txhlhm3q4vhqu8te.gz,https://utexas.box.com/shared/static/dlfdazmgzsscsugzthenxaacvq3q9di7.gz,https://utexas.box.com/s/fhbfzshg5r5oldvaajjutlbzmbw83gsp
76,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20161219,64.69512499999999,28.33569444444444,SDCH_20161219_0030.fits,84.62133026123047,163,56.46081161499024,109,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/lt94tt4tlhi65dg43y668lzkwfkg1zwy.gz,https://utexas.box.com/shared/static/zmg5v6cbpjpjjrmv7avh8n6mwk2y0564.gz,https://utexas.box.com/s/gtmikpc71dy1cdip7vc50r13h8patewb
77,HD 283572,HD 283572,HD 283572 ,HD 283572,20161219,65.49337499999999,28.30005555555556,SDCH_20161219_0058.fits,93.37921142578124,181,57.25185394287109,110,,9.800000190734863,9.029999732971191,9.140000343322754,8.80346965789795,,,,,,https://utexas.box.com/shared/static/p9zxl15holhoopctzstkmql012rplm13.gz,https://utexas.box.com/shared/static/zmg5v6cbpjpjjrmv7avh8n6mwk2y0564.gz,https://utexas.box.com/s/gtmikpc71dy1cdip7vc50r13h8patewb
78,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20161220,64.69366666666666,28.335916666666662,SDCH_20161220_0060.fits,36.53390121459961,70,36.776649475097656,70,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/99s0jnxh4rqt6waxg83slmp94xbo0fmw.gz,https://utexas.box.com/shared/static/3o8vy2p319pvpco0oy6btisustgwat0c.gz,https://utexas.box.com/s/ab4ig7b1szvj5th1peauhduav2mfnlm9
79,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170106,64.69562499999999,28.33838888888889,SDCH_20170106_0041.fits,56.34877014160156,108,68.35328674316406,131,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/fe7kdgepabd8xpi0tlm1x8rwmqrhtyw3.gz,https://utexas.box.com/shared/static/s3xm8h2db92tj9wx1s527xekkino474g.gz,https://utexas.box.com/s/omd83c3992dlisrhwz0wfd953xu8upe0
80,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170106,68.28729166666665,24.558805555555555,SDCH_20170106_0067.fits,71.24205780029297,137,70.56600189208984,135,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/axq5m41i68fyab25qg0slb3w9eiscr2b.gz,https://utexas.box.com/shared/static/s3xm8h2db92tj9wx1s527xekkino474g.gz,https://utexas.box.com/s/omd83c3992dlisrhwz0wfd953xu8upe0
81,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170106,68.05583333333333,18.33275,SDCH_20170106_0084.fits,57.76903533935547,111,61.07915115356445,117,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/bqgmn3q1e2s9o3us1tepwasl4ydiwadi.gz,https://utexas.box.com/shared/static/s3xm8h2db92tj9wx1s527xekkino474g.gz,https://utexas.box.com/s/omd83c3992dlisrhwz0wfd953xu8upe0
82,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170118,64.69395833333331,28.334,SDCH_20170118_0046.fits,62.90047073364258,121,69.47108459472656,133,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/gip7mddpfr9b5px82f2i3j74rpmnn2es.gz,https://utexas.box.com/shared/static/d6lfq25lg51pyofbdoq0mc8du0qn2rfy.gz,https://utexas.box.com/s/utli0e2waag0j7iajgl4o6evz0xe1azc
83,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170128,64.68533333333332,28.337027777777777,SDCH_20170128_0037.fits,70.05860900878906,135,65.92997741699219,126,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/g3qo25xe8aewlpi5xt21kaii9wgy3ylj.gz,https://utexas.box.com/shared/static/3tgvzljogjtyq8cn260mxf5xhoyiolcg.gz,https://utexas.box.com/s/q6vkhkn5azz4djy7gp7zybp3ozs1gktj
84,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170128,68.28183333333332,24.56488888888889,SDCH_20170128_0042.fits,73.04168701171875,140,60.12822341918945,116,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/6o3b2tf3hhohrvjmyo1sr8878l2pjtsd.gz,https://utexas.box.com/shared/static/3tgvzljogjtyq8cn260mxf5xhoyiolcg.gz,https://utexas.box.com/s/q6vkhkn5azz4djy7gp7zybp3ozs1gktj
85,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170128,68.05345833333331,18.34247222222222,SDCH_20170128_0048.fits,61.09465789794922,117,58.28050994873047,112,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/scckxltqxte5nc00t2wrr4vj1zmv32mi.gz,https://utexas.box.com/shared/static/3tgvzljogjtyq8cn260mxf5xhoyiolcg.gz,https://utexas.box.com/s/q6vkhkn5azz4djy7gp7zybp3ozs1gktj
86,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170214,64.68674999999999,28.33461111111111,SDCH_20170214_0070.fits,96.55772399902344,186,100.0461196899414,191,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/hbh4dgakrrvoh171auux027eyartkh1y.gz,https://utexas.box.com/shared/static/yrav7dl0e0so7x95cn2gpdiwbrwbf5xu.gz,https://utexas.box.com/s/jvio7igo1ch5a3tp9t3qcjzv64hejv3j
87,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170214,68.05320833333332,18.335833333333333,SDCH_20170214_0078.fits,88.75071716308594,170,85.83033752441406,165,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/g11yf82t025ilsje9rtvacgs1b1fujoj.gz,https://utexas.box.com/shared/static/yrav7dl0e0so7x95cn2gpdiwbrwbf5xu.gz,https://utexas.box.com/s/jvio7igo1ch5a3tp9t3qcjzv64hejv3j
88,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170215,64.69349999999999,28.335277777777776,SDCH_20170215_0041.fits,126.23046112060548,244,133.90475463867188,257,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/y9wo9ifuu7012a6o6ywbcriml0vt2qrz.gz,https://utexas.box.com/shared/static/gbaqrxg8egr25zq4amhn7oi6d4ad5dmf.gz,https://utexas.box.com/s/vnvc0ag968yd9gbwakey95eb4hfqsyzm
89,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170215,68.05870833333331,18.33783333333333,SDCH_20170215_0045.fits,79.4134521484375,153,78.57097625732422,150,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/59th8x3s1fcdwk06fwknua6wv8vyeqp2.gz,https://utexas.box.com/shared/static/gbaqrxg8egr25zq4amhn7oi6d4ad5dmf.gz,https://utexas.box.com/s/vnvc0ag968yd9gbwakey95eb4hfqsyzm
90,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170215,68.28983333333332,24.55925,SDCH_20170215_0059.fits,180.98989868164065,349,168.6207275390625,324,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/8c0vdljrneo5yhsvnhjwmm6vflo7he6l.gz,https://utexas.box.com/shared/static/gbaqrxg8egr25zq4amhn7oi6d4ad5dmf.gz,https://utexas.box.com/s/vnvc0ag968yd9gbwakey95eb4hfqsyzm
91,HD 282630,LkCa 19,LkCa 19 ,HD 282630,20170215,73.90229166666667,30.295166666666667,SDCH_20170215_0083.fits,68.52903747558594,132,63.21855163574219,121,,12.170000076293944,11.119999885559082,10.550000190734863,10.340399742126465,,,,,,https://utexas.box.com/shared/static/qyr7xl0vdl2mcw110lfflrpj1kw4m0r6.gz,https://utexas.box.com/shared/static/gbaqrxg8egr25zq4amhn7oi6d4ad5dmf.gz,https://utexas.box.com/s/vnvc0ag968yd9gbwakey95eb4hfqsyzm
92,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170905,64.69104166666665,28.33711111111111,SDCH_20170905_0090.fits,43.438385009765625,83,45.75280380249024,87,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/zlchvkjvj0wcziuavmess718duiy0i55.gz,https://utexas.box.com/shared/static/9fkbpyzocg3z25vwhm7yp7di22w4vzwj.gz,https://utexas.box.com/s/d559zfqncp51n3zeqkftzw9yqtlft557
93,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170905,68.05741666666665,18.339388888888887,SDCH_20170905_0100.fits,48.07787322998047,92,44.51251602172852,85,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/4l4ukb5fgzg0628dd7cf2q5iiy9b9bmh.gz,https://utexas.box.com/shared/static/9fkbpyzocg3z25vwhm7yp7di22w4vzwj.gz,https://utexas.box.com/s/d559zfqncp51n3zeqkftzw9yqtlft557
94,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170905,68.28858333333334,24.56425,SDCH_20170905_0129.fits,190.3927459716797,367,171.8414306640625,327,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/n2pu5wp1rr5qzixxa6ngseei1h3lr52k.gz,https://utexas.box.com/shared/static/9fkbpyzocg3z25vwhm7yp7di22w4vzwj.gz,https://utexas.box.com/s/d559zfqncp51n3zeqkftzw9yqtlft557
95,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170906,64.69508333333333,28.337055555555555,SDCH_20170906_0249.fits,107.01322174072266,205,106.05327606201172,203,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/ddkm2n1gybd3ua1p2jbcfmrsr0fhkddb.gz,https://utexas.box.com/shared/static/jpso0oxdlwtw1pdif2tb2p4xmhf9vd2d.gz,https://utexas.box.com/s/qrz0573m12t8366ketmxddc34i4ze7dr
96,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170906,68.058375,18.339166666666664,SDCH_20170906_0261.fits,85.94882202148438,164,72.70018768310547,139,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/ihhzbvmbt54lei40bykc53ffl1gslvw4.gz,https://utexas.box.com/shared/static/jpso0oxdlwtw1pdif2tb2p4xmhf9vd2d.gz,https://utexas.box.com/s/qrz0573m12t8366ketmxddc34i4ze7dr
97,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170906,68.28933333333333,24.56361111111111,SDCH_20170906_0275.fits,241.6005859375,466,214.2712860107422,409,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/sk22pco4oadjd2838ewjhted574ya0go.gz,https://utexas.box.com/shared/static/jpso0oxdlwtw1pdif2tb2p4xmhf9vd2d.gz,https://utexas.box.com/s/qrz0573m12t8366ketmxddc34i4ze7dr
98,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170907,64.694375,28.337027777777777,SDCH_20170907_0133.fits,110.91653442382812,214,114.45172119140624,218,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/yi905slkvoynsw1mh3kjepvo1hmnjju4.gz,https://utexas.box.com/shared/static/gfs5to47chbg0qa3vq52xsrby94wuj91.gz,https://utexas.box.com/s/x4mtiauykk3e9yx08nb5j4l7r6jhnf9q
99,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170907,68.05958333333332,18.33897222222222,SDCH_20170907_0141.fits,70.58183288574219,136,67.2196044921875,128,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/3p6ucw714z4dp7bzz75eqciwif55uhmv.gz,https://utexas.box.com/shared/static/gfs5to47chbg0qa3vq52xsrby94wuj91.gz,https://utexas.box.com/s/x4mtiauykk3e9yx08nb5j4l7r6jhnf9q
100,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170910,64.69441666666665,28.337333333333333,SDCH_20170910_0040.fits,55.96082305908203,107,63.3949089050293,121,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/ahr43rt33p0p2pmeaxhi0urav4rvfsdf.gz,https://utexas.box.com/shared/static/81dsad3j28ezdy23z2dt8az77eajqu6r.gz,https://utexas.box.com/s/o9g9wwiic794tzdsogsqabsj5ynm3yf2
101,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170910,68.29037499999998,24.56413888888889,SDCH_20170910_0046.fits,214.5113677978516,410,192.1889190673828,368,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/dmu54x3ohdxg8vhhmyhop9clbzdy4qwf.gz,https://utexas.box.com/shared/static/81dsad3j28ezdy23z2dt8az77eajqu6r.gz,https://utexas.box.com/s/o9g9wwiic794tzdsogsqabsj5ynm3yf2
102,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170910,68.06058333333333,18.339027777777776,SDCH_20170910_0072.fits,66.00668334960938,127,67.8762435913086,129,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/g9zwmsu4vnxqjqalj9g2n60ia8huzy0a.gz,https://utexas.box.com/shared/static/81dsad3j28ezdy23z2dt8az77eajqu6r.gz,https://utexas.box.com/s/o9g9wwiic794tzdsogsqabsj5ynm3yf2
103,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170911,64.69387499999999,28.33822222222222,SDCH_20170911_0063.fits,52.86674118041992,101,54.82514572143555,104,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/o1gc1syv1unaaqsiprrfx58614ibtu3k.gz,https://utexas.box.com/shared/static/r8orqhkykllww7d4bhmi19qwqminlr83.gz,https://utexas.box.com/s/d4zj9tlv7udx7hzufhet517ggeanqzi5
104,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170911,68.29133333333333,24.56502777777778,SDCH_20170911_0075.fits,98.8858642578125,189,73.54116821289062,141,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/lj6gaun60dl2g8324ggmo58aswxiqosw.gz,https://utexas.box.com/shared/static/r8orqhkykllww7d4bhmi19qwqminlr83.gz,https://utexas.box.com/s/d4zj9tlv7udx7hzufhet517ggeanqzi5
105,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170911,68.05945833333332,18.339888888888886,SDCH_20170911_0098.fits,46.32379913330078,89,46.34086990356445,88,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/4gdwgnseg81tgmn2bofl5f1xgqnz5o6i.gz,https://utexas.box.com/shared/static/r8orqhkykllww7d4bhmi19qwqminlr83.gz,https://utexas.box.com/s/d4zj9tlv7udx7hzufhet517ggeanqzi5
106,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170912,64.69462499999999,28.33730555555556,SDCH_20170912_0035.fits,49.79692459106445,95,52.39363861083984,100,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/zv3judja2sfp4q2laywlzivt32i1j1a0.gz,https://utexas.box.com/shared/static/y9ip7lw2vpulzy4674j5dyqvd74902sq.gz,https://utexas.box.com/s/85j520087oityc65e1dkm8jk48lumjot
107,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170912,68.29033333333332,24.564055555555555,SDCH_20170912_0047.fits,208.8166046142578,400,175.7393798828125,336,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/4x3nmhtsc5rykxkl7lyp4w5jwdie57qx.gz,https://utexas.box.com/shared/static/y9ip7lw2vpulzy4674j5dyqvd74902sq.gz,https://utexas.box.com/s/85j520087oityc65e1dkm8jk48lumjot
